# Cross‑section table (barn)
1.669222e+00	8.714190e-01	7.189556e-01	6.086619e-01	5.044035e-01	4.273896e-01	3.776253e-01	3.421852e-01	3.152412e-01	2.901725e-01	2.658654e-01	2.456250e-01	2.285551e-01	2.131482e-01	2.041496e-01	1.936487e-01	1.833860e-01	1.748381e-01	1.626069e-01	1.549811e-01	1.482464e-01	1.393100e-01	1.336994e-01	1.271357e-01	1.188727e-01	1.119463e-01	1.068021e-01	1.037611e-01	1.021188e-01	9.940942e-02	9.455525e-02	9.149873e-02	8.918821e-02	8.499715e-02	8.203906e-02	7.984769e-02	7.548568e-02	7.065742e-02	6.685489e-02	6.500026e-02	6.359634e-02	6.227529e-02	6.121328e-02	6.003730e-02	5.938455e-02	5.874217e-02	5.819303e-02	5.783039e-02	5.733824e-02	5.679428e-02	5.645237e-02	5.596021e-02	5.528674e-02	5.479459e-02	5.443713e-02	5.395535e-02	5.343211e-02	5.247371e-02	5.111640e-02	5.012433e-02	4.944931e-02	4.849195e-02	4.760814e-02	4.714604e-02	4.626690e-02	4.502616e-02	4.392426e-02	4.286380e-02	4.184324e-02	4.086981e-02	4.001917e-02	3.949075e-02	3.831684e-02	3.661348e-02	3.572346e-02	3.515153e-02	3.458893e-02	3.290369e-02	3.129462e-02	2.977931e-02	2.832306e-02	2.664094e-02	2.494897e-02	2.367715e-02	2.165259e-02	2.003367e-02	1.900534e-02	1.814537e-02	1.720147e-02	1.574988e-02	1.432783e-02	1.299694e-02	1.178625e-02	1.097653e-02	1.035539e-02	9.763250e-03	9.195462e-03	8.653060e-03	8.200280e-03	7.699322e-03	7.262084e-03	6.972491e-03	6.652334e-03	6.051909e-03	5.440605e-03	4.870798e-03	3.844118e-03	3.157799e-03	2.620163e-03	1.825312e-03	1.317049e-03	1.109517e-03	1.887997e-03	5.058799e-04	4.137492e-04	3.456924e-04	1.594882e-03	2.344402e-04	2.144537e-04	1.981143e-04	2.071802e-04	3.956535e-03	1.151531e-02	3.282391e-03	3.403098e-04	1.494016e-03	3.826711e-03	2.997721e-03	1.285603e-03	1.029736e-03	1.294099e-03	4.256696e-04	5.917215e-04	9.666373e-04	6.471533e-04	6.925348e-04	4.750039e-04	5.297104e-04	5.628141e-04	3.688494e-04	3.147024e-04	2.473035e-04	2.014195e-04	1.735792e-04	1.404290e-04	1.220795e-04	1.153292e-04	1.078796e-04	9.967362e-05	8.660312e-05	7.653733e-05	7.287468e-05	6.883386e-05	6.428016e-05	5.589287e-05	4.298399e-05	3.427188e-05	2.592550e-05	2.250065e-05	1.908097e-05	1.471481e-05	1.101694e-05	8.261411e-06	7.529918e-06	7.206652e-06	6.647154e-06	5.783557e-06	4.878154e-06	3.982283e-06	3.025955e-06	2.117805e-06	8.661348e-07
7.425789e-01	3.608558e-01	2.957209e-01	2.491530e-01	2.055639e-01	1.736518e-01	1.531886e-01	1.386261e-01	1.275709e-01	1.173237e-01	1.074030e-01	9.915558e-02	9.220847e-02	8.595037e-02	8.228773e-02	7.802932e-02	7.387453e-02	7.040357e-02	6.545097e-02	6.236854e-02	5.964876e-02	5.603792e-02	5.377921e-02	5.112884e-02	4.779931e-02	4.501477e-02	4.294203e-02	4.172098e-02	4.105890e-02	3.997047e-02	3.802155e-02	3.679221e-02	3.586800e-02	3.418743e-02	3.300161e-02	3.212402e-02	3.037663e-02	2.844428e-02	2.692276e-02	2.618246e-02	2.562037e-02	2.509351e-02	2.466767e-02	2.419779e-02	2.393618e-02	2.368078e-02	2.346319e-02	2.331814e-02	2.312128e-02	2.290680e-02	2.276952e-02	2.257318e-02	2.230638e-02	2.211055e-02	2.196809e-02	2.177744e-02	2.157126e-02	2.119101e-02	2.065223e-02	2.025903e-02	1.999171e-02	1.961353e-02	1.926384e-02	1.908097e-02	1.873388e-02	1.824328e-02	1.780915e-02	1.739160e-02	1.699011e-02	1.660623e-02	1.627260e-02	1.606486e-02	1.560483e-02	1.493706e-02	1.458892e-02	1.436616e-02	1.414702e-02	1.349324e-02	1.286950e-02	1.228566e-02	1.172719e-02	1.108688e-02	1.044345e-02	9.955448e-03	9.185619e-03	8.574315e-03	8.189918e-03	7.870797e-03	7.523183e-03	7.005129e-03	6.504170e-03	6.052427e-03	5.657670e-03	5.404342e-03	5.218360e-03	5.048956e-03	4.883749e-03	4.726623e-03	4.600321e-03	4.469202e-03	4.361964e-03	4.296534e-03	4.230431e-03	4.123815e-03	4.044812e-03	4.021344e-03	4.208258e-03	4.615397e-03	5.714656e-03	1.954204e-02	1.947884e-01	2.969798e-02	2.781951e-03	1.422266e-03	1.441123e-03	2.449723e-03	3.103922e-02	1.529400e-03	1.329534e-03	2.555251e-03	6.201109e-03	5.164638e-03	5.981454e-04	9.194944e-04	2.535150e-04	1.505414e-03	1.518469e-03	5.143968e-04	3.037300e-04	2.851785e-04	5.309538e-04	4.812983e-04	2.057608e-04	3.312387e-04	1.041652e-04	2.227944e-04	2.095115e-04	1.783402e-04	1.521940e-04	1.237269e-04	1.184686e-04	8.263483e-05	7.352225e-05	6.720199e-05	5.785111e-05	5.070663e-05	4.796405e-05	4.516448e-05	4.298451e-05	3.932187e-05	3.609802e-05	3.467855e-05	3.179713e-05	2.946330e-05	2.856344e-05	2.319795e-05	2.053981e-05	1.925245e-05	1.797078e-05	1.573849e-05	1.239341e-05	8.911051e-06	5.444232e-06	4.118893e-06	3.805522e-06	3.704658e-06	3.969487e-06	4.691654e-06	6.041548e-06	7.021189e-06	7.091644e-06	5.290369e-06
6.550277e-02	3.033311e-02	2.474434e-02	2.078071e-02	1.709475e-02	1.440605e-02	1.268922e-02	1.147283e-02	1.055225e-02	9.700565e-03	8.876858e-03	8.192509e-03	7.616432e-03	7.098379e-03	6.795317e-03	6.443040e-03	6.099052e-03	5.812568e-03	5.402787e-03	5.147905e-03	4.923277e-03	4.624825e-03	4.438222e-03	4.219241e-03	3.944102e-03	3.713827e-03	3.542714e-03	3.441745e-03	3.387090e-03	3.297156e-03	3.136300e-03	3.034658e-03	2.957934e-03	2.819303e-03	2.721390e-03	2.648915e-03	2.504326e-03	2.344454e-03	2.218723e-03	2.157488e-03	2.110967e-03	2.067347e-03	2.032120e-03	1.993265e-03	1.971611e-03	1.950422e-03	1.932394e-03	1.920375e-03	1.904160e-03	1.886287e-03	1.874942e-03	1.858623e-03	1.836502e-03	1.820235e-03	1.808372e-03	1.792571e-03	1.775424e-03	1.743822e-03	1.699062e-03	1.666373e-03	1.644149e-03	1.612651e-03	1.583536e-03	1.568306e-03	1.539398e-03	1.498524e-03	1.462312e-03	1.427498e-03	1.393928e-03	1.361861e-03	1.333990e-03	1.316583e-03	1.278092e-03	1.222090e-03	1.192872e-03	1.174118e-03	1.155727e-03	1.100554e-03	1.047868e-03	9.982905e-04	9.507848e-04	8.959748e-04	8.409574e-04	7.996167e-04	7.340828e-04	6.817593e-04	6.486039e-04	6.209916e-04	5.905818e-04	5.442677e-04	4.991142e-04	4.571362e-04	4.192561e-04	3.940994e-04	3.749262e-04	3.567321e-04	3.394084e-04	3.230586e-04	3.093612e-04	2.943118e-04	2.812982e-04	2.727193e-04	2.633114e-04	2.458426e-04	2.281355e-04	2.119101e-04	1.835570e-04	1.656530e-04	1.594778e-04	3.792675e-03	3.691291e-02	2.863234e-04	9.203233e-05	7.824173e-05	7.251723e-05	6.758017e-05	6.310418e-05	5.846242e-05	5.605347e-05	5.205927e-05	4.822101e-05	7.281770e-05	4.123867e-05	3.979900e-05	3.999586e-05	6.415583e-04	8.650987e-05	2.316169e-03	7.870280e-05	2.767704e-05	1.353986e-04	1.473916e-04	2.697249e-05	1.216857e-04	2.064135e-04	2.436927e-04	8.976325e-05	1.095426e-04	1.384759e-04	1.551831e-04	8.521474e-05	4.081594e-05	4.556131e-05	2.937057e-05	3.203181e-05	3.302751e-05	3.264674e-05	3.221416e-05	3.173341e-05	3.056468e-05	2.928198e-05	2.848262e-05	2.798011e-05	2.776926e-05	2.754442e-05	2.714241e-05	2.651090e-05	2.433819e-05	2.099829e-05	1.520644e-05	1.052220e-05	8.937472e-06	7.904990e-06	7.449102e-06	7.165726e-06	6.817075e-06	6.607263e-06	6.703621e-06	7.475522e-06	8.590375e-06	9.818163e-06	1.012330e-05
1.746309e+00	9.082527e-01	7.494172e-01	6.344091e-01	5.256696e-01	4.455059e-01	3.938403e-01	3.569445e-01	3.288504e-01	3.027612e-01	2.774543e-01	2.563902e-01	2.385951e-01	2.225457e-01	2.131430e-01	2.022173e-01	1.915298e-01	1.826037e-01	1.698648e-01	1.619230e-01	1.549293e-01	1.456354e-01	1.398125e-01	1.329897e-01	1.244055e-01	1.172149e-01	1.118738e-01	1.087188e-01	1.070093e-01	1.042014e-01	9.917112e-02	9.599026e-02	9.360203e-02	8.926592e-02	8.620422e-02	8.394032e-02	7.942807e-02	7.443403e-02	7.051235e-02	6.860074e-02	6.715018e-02	6.579288e-02	6.469461e-02	6.348236e-02	6.280889e-02	6.215097e-02	6.159146e-02	6.121847e-02	6.071077e-02	6.015645e-02	5.980418e-02	5.929648e-02	5.860747e-02	5.809978e-02	5.773714e-02	5.724499e-02	5.671139e-02	5.572709e-02	5.433870e-02	5.332850e-02	5.263949e-02	5.166192e-02	5.076258e-02	5.029063e-02	4.939751e-02	4.813552e-02	4.701653e-02	4.594312e-02	4.490908e-02	4.392219e-02	4.306481e-02	4.253173e-02	4.135005e-02	3.963685e-02	3.874579e-02	3.817593e-02	3.761488e-02	3.594001e-02	3.434751e-02	3.285966e-02	3.143760e-02	2.981246e-02	2.819251e-02	2.700047e-02	2.511579e-02	2.364658e-02	2.273792e-02	2.199347e-02	2.119878e-02	2.003989e-02	1.897529e-02	1.809719e-02	1.743201e-02	1.709320e-02	1.691654e-02	1.683987e-02	1.687976e-02	1.704295e-02	1.731907e-02	1.785059e-02	1.853494e-02	1.918510e-02	2.013003e-02	2.309227e-02	2.854790e-02	4.101487e-02	5.420401e-01	1.045071e+00	6.456509e-02	5.035849e-03	1.658550e-03	1.023209e-03	6.077812e-04	4.404341e-04	3.766202e-04	3.282340e-04	2.905973e-04	7.639745e-04	2.434803e-04	2.228151e-04	2.146868e-04	1.163135e-03	3.684764e-04	3.255971e-03	3.122675e-03	8.815728e-04	8.343781e-04	1.041911e-03	5.024867e-04	6.959022e-04	3.436512e-04	5.679428e-04	1.781692e-04	3.797752e-04	1.446718e-04	1.942910e-04	1.741905e-04	1.741077e-04	1.800860e-04	1.862353e-04	1.532042e-04	1.194944e-04	1.050096e-04	9.888619e-05	8.826089e-05	8.044864e-05	7.708128e-05	7.407139e-05	7.160545e-05	6.804124e-05	6.610889e-05	6.584469e-05	6.611408e-05	6.331140e-05	5.564420e-05	4.399368e-05	3.538258e-05	3.082733e-05	2.832099e-05	2.491478e-05	2.096306e-05	1.676113e-05	1.349013e-05	1.134383e-05	1.008185e-05	8.195099e-06	6.622805e-06	6.776667e-06	8.399731e-06	9.048853e-06	6.451329e-06	3.111589e-06
2.296068e-01	1.077864e-01	8.805885e-02	7.404031e-02	6.097498e-02	5.143294e-02	4.532664e-02	4.098690e-02	3.769932e-02	3.465109e-02	3.170233e-02	2.925452e-02	2.719266e-02	2.533855e-02	2.425322e-02	2.299280e-02	2.176242e-02	2.073771e-02	1.927213e-02	1.835984e-02	1.755582e-02	1.648759e-02	1.581930e-02	1.503600e-02	1.405170e-02	1.322748e-02	1.261514e-02	1.225354e-02	1.205771e-02	1.173600e-02	1.115941e-02	1.079573e-02	1.052220e-02	1.002487e-02	9.673626e-03	9.414081e-03	8.896027e-03	8.323058e-03	7.872351e-03	7.652697e-03	7.485883e-03	7.329431e-03	7.202507e-03	7.063150e-03	6.985443e-03	6.909289e-03	6.845050e-03	6.801534e-03	6.743511e-03	6.679273e-03	6.638865e-03	6.580324e-03	6.500544e-03	6.442004e-03	6.399523e-03	6.343056e-03	6.281407e-03	6.167953e-03	6.007357e-03	5.889758e-03	5.809978e-03	5.696524e-03	5.591877e-03	5.536963e-03	5.433352e-03	5.286225e-03	5.155831e-03	5.030462e-03	4.909600e-03	4.794022e-03	4.693467e-03	4.630886e-03	4.491893e-03	4.289748e-03	4.184272e-03	4.116511e-03	4.049889e-03	3.850179e-03	3.659328e-03	3.479511e-03	3.306740e-03	3.107289e-03	2.906439e-03	2.755220e-03	2.514635e-03	2.321763e-03	2.199140e-03	2.096565e-03	1.983474e-03	1.810237e-03	1.640160e-03	1.480754e-03	1.335855e-03	1.238927e-03	1.164586e-03	1.093768e-03	1.025954e-03	9.613014e-04	9.073201e-04	8.478993e-04	7.965084e-04	7.623686e-04	7.249132e-04	6.550277e-04	5.843651e-04	5.200746e-04	4.075066e-04	3.352743e-04	2.821790e-04	2.129617e-04	1.841631e-04	4.167642e-04	4.135730e-02	1.960162e-04	8.422525e-04	3.418691e-03	8.710045e-05	9.428586e-05	1.202922e-04	2.850541e-03	8.399213e-03	4.138994e-03	6.369994e-04	2.726416e-03	4.491530e-03	1.668653e-03	3.171683e-03	2.038647e-03	9.235352e-04	1.650521e-03	8.714190e-04	9.355540e-04	2.897633e-04	5.990261e-04	5.230275e-04	3.651401e-04	3.820753e-04	3.279076e-04	2.988033e-04	2.806092e-04	2.669222e-04	2.398280e-04	2.143708e-04	1.986893e-04	1.758120e-04	1.572191e-04	1.485935e-04	1.413459e-04	1.361084e-04	1.333264e-04	1.323629e-04	1.305548e-04	1.245247e-04	1.149510e-04	1.043776e-04	8.743200e-05	7.015490e-05	6.119774e-05	5.927576e-05	5.591359e-05	5.167591e-05	4.742579e-05	4.260581e-05	4.018547e-05	3.863752e-05	3.593794e-05	3.241569e-05	2.974719e-05	2.756411e-05	2.567839e-05	2.432834e-05	2.297726e-05
3.772522e+00	2.234575e+00	1.879915e+00	1.615656e+00	1.361239e+00	1.171217e+00	1.047920e+00	9.598508e-01	8.928664e-01	8.309589e-01	7.712791e-01	7.220122e-01	6.810859e-01	6.447185e-01	6.237373e-01	5.998550e-01	5.769570e-01	5.584624e-01	5.330778e-01	5.179713e-01	5.054085e-01	4.898565e-01	4.809978e-01	4.719577e-01	4.626949e-01	4.577060e-01	4.561104e-01	4.563487e-01	4.568927e-01	4.587162e-01	4.647879e-01	4.707507e-01	4.771746e-01	4.935554e-01	5.093095e-01	5.246335e-01	5.677874e-01	6.440449e-01	7.430452e-01	8.112211e-01	8.803813e-01	9.583485e-01	1.038906e+00	1.145988e+00	1.216961e+00	1.299591e+00	1.378231e+00	1.435373e+00	1.524271e+00	1.636067e+00	1.715019e+00	1.841372e+00	2.049423e+00	2.229032e+00	2.376418e+00	2.612236e+00	2.915765e+00	3.679273e+00	5.387246e+00	7.283842e+00	8.675335e+00	9.973061e+00	1.034969e+01	1.025281e+01	9.016733e+00	5.664923e+00	3.249339e+00	1.962959e+00	1.271098e+00	8.692431e-01	6.375175e-01	5.309019e-01	3.740403e-01	2.267679e-01	1.785629e-01	1.551521e-01	1.364089e-01	1.055173e-01	1.054914e-01	1.172253e+00	3.416257e-01	5.424546e-02	1.917733e-02	1.394913e-02	1.299228e-02	2.754546e-02	1.414288e+00	3.333575e-01	1.647102e-02	3.973527e-02	1.708232e-03	1.073667e-03	2.849194e-02	1.560897e-01	8.648915e-04	7.436150e-04	5.082940e-04	1.235974e-03	3.201523e-01	5.350464e-03	5.115578e-02	1.127234e-02	2.481531e-04	1.005543e-02	7.067295e-03	5.957105e-02	2.091488e-02	2.160338e-03	4.213438e-02	4.958400e-02	1.878516e-02	2.987101e-02	1.822152e-02	7.502461e-03	1.672279e-02	1.664560e-02	1.178366e-02	8.573279e-03	4.571362e-03	1.237528e-02	1.597524e-02	1.364503e-02	1.199399e-02	1.072217e-02	9.544631e-03	8.611097e-03	7.662022e-03	6.995286e-03	6.236336e-03	5.703777e-03	5.064032e-03	4.506502e-03	4.326633e-03	3.991400e-03	3.651660e-03	3.264622e-03	2.831788e-03	2.519090e-03	2.185981e-03	1.966793e-03	1.722427e-03	1.480495e-03	1.382531e-03	1.343574e-03	1.287313e-03	1.252085e-03	1.235507e-03	1.227270e-03	1.228565e-03	1.232503e-03	1.260633e-03	1.263172e-03	1.234057e-03	1.204476e-03	1.125317e-03	9.763768e-04	7.495726e-04	6.019790e-04	5.151686e-04	4.075170e-04	2.833238e-04	1.813034e-04	9.765840e-05	5.418847e-05	3.468114e-05	1.752059e-05	9.019323e-06	7.361032e-06	6.735223e-06	6.274672e-06	6.243589e-06	6.762161e-06
6.354453e-01	3.063203e-01	2.508833e-01	2.113247e-01	1.743615e-01	1.473191e-01	1.299902e-01	1.176760e-01	1.083355e-01	9.967363e-02	9.130187e-02	8.433922e-02	7.848521e-02	7.321660e-02	7.013936e-02	6.656478e-02	6.307828e-02	6.017200e-02	5.602756e-02	5.345283e-02	5.118272e-02	4.817334e-02	4.629436e-02	4.409626e-02	4.133865e-02	3.903901e-02	3.733461e-02	3.633218e-02	3.578978e-02	3.489924e-02	3.330985e-02	3.231674e-02	3.156297e-02	3.020567e-02	2.925245e-02	2.855100e-02	2.716935e-02	2.563591e-02	2.445009e-02	2.387816e-02	2.344610e-02	2.304305e-02	2.271927e-02	2.236388e-02	2.216650e-02	2.197534e-02	2.181267e-02	2.170440e-02	2.155831e-02	2.139927e-02	2.129773e-02	2.115215e-02	2.095581e-02	2.081231e-02	2.070766e-02	2.057245e-02	2.042947e-02	2.015749e-02	1.976118e-02	1.948402e-02	1.929596e-02	1.903435e-02	1.879501e-02	1.866964e-02	1.843703e-02	1.811273e-02	1.783194e-02	1.756825e-02	1.732011e-02	1.709009e-02	1.689064e-02	1.677149e-02	1.652282e-02	1.618039e-02	1.601668e-02	1.591566e-02	1.582397e-02	1.558929e-02	1.540434e-02	1.531679e-02	1.529451e-02	1.544009e-02	1.575610e-02	1.623841e-02	1.764752e-02	1.967570e-02	2.186914e-02	2.459566e-02	2.951199e-02	4.684816e-02	1.112625e-01	1.641973e+00	8.009636e-01	5.761281e-02	2.359944e-02	1.187639e-02	6.711910e-03	4.087603e-03	2.761229e-03	1.847433e-03	1.303994e-03	1.046469e-03	8.252603e-04	5.416257e-04	3.500751e-04	2.440398e-04	1.551572e-04	1.671813e-04	2.501166e-02	3.142102e-02	5.949334e-05	1.281148e-02	1.469461e-02	2.521888e-02	1.890121e-03	9.054033e-03	8.370720e-03	1.658240e-03	7.914832e-03	2.143138e-03	1.719888e-03	2.510491e-03	1.292752e-03	1.660571e-03	1.702482e-03	1.275139e-03	1.041548e-03	9.869969e-04	8.467078e-04	7.502461e-04	6.735740e-04	6.064860e-04	5.895975e-04	5.570637e-04	5.242190e-04	4.927939e-04	4.616018e-04	4.435529e-04	4.161737e-04	3.543076e-04	2.395068e-04	1.802829e-04	1.675595e-04	1.604828e-04	1.547635e-04	1.529866e-04	1.534632e-04	1.528571e-04	1.517484e-04	1.528156e-04	1.505206e-04	1.434440e-04	1.339895e-04	1.246024e-04	1.165052e-04	1.068021e-04	9.989121e-05	9.480910e-05	8.693468e-05	6.987515e-05	4.877118e-05	3.056520e-05	1.624359e-05	8.326685e-06	5.131068e-06	3.384396e-06	3.802880e-06	5.068176e-06	5.302802e-06	4.321401e-06	3.025747e-06	1.781433e-06
1.423561e+00	7.247060e-01	5.968503e-01	5.048593e-01	4.183598e-01	3.548464e-01	3.140600e-01	2.850179e-01	2.629746e-01	2.425582e-01	2.227892e-01	2.064083e-01	1.926540e-01	1.803088e-01	1.731078e-01	1.647620e-01	1.566544e-01	1.499145e-01	1.403461e-01	1.344351e-01	1.292442e-01	1.224110e-01	1.181733e-01	1.132674e-01	1.071751e-01	1.021758e-01	9.852873e-02	9.640989e-02	9.527535e-02	9.343108e-02	9.020878e-02	8.822463e-02	8.675853e-02	8.419417e-02	8.245350e-02	8.122054e-02	7.893591e-02	7.664612e-02	7.514376e-02	7.452728e-02	7.412319e-02	7.380200e-02	7.358442e-02	7.340310e-02	7.331502e-02	7.326841e-02	7.323732e-02	7.321142e-02	7.320624e-02	7.322178e-02	7.323732e-02	7.325805e-02	7.334093e-02	7.341346e-02	7.346527e-02	7.356887e-02	7.370875e-02	7.401440e-02	7.463089e-02	7.523701e-02	7.565663e-02	7.644407e-02	7.730404e-02	7.775476e-02	7.889965e-02	8.073357e-02	8.281096e-02	8.521991e-02	8.796042e-02	9.116718e-02	9.461742e-02	9.699011e-02	1.035383e-01	1.163861e-01	1.253588e-01	1.327876e-01	1.408641e-01	1.811636e-01	2.421333e-01	4.025696e-01	7.480702e-01	4.947159e+00	4.206704e+00	7.343937e-01	1.240947e-01	4.313423e-02	2.547376e-02	1.689893e-02	1.116873e-02	6.164845e-03	3.503290e-03	2.174740e-03	1.450759e-03	1.142102e-03	9.765840e-04	8.646325e-04	7.994095e-04	7.836088e-04	8.227737e-04	1.035487e-03	6.632648e-03	2.075481e-03	4.915609e-03	3.127493e-01	2.093561e-03	5.127338e-02	1.290369e-02	2.279646e-02	5.535409e-02	4.293323e-02	4.332487e-02	3.496710e-02	3.377973e-02	3.545822e-02	2.843496e-02	3.041859e-02	1.911568e-02	1.947469e-02	1.963995e-02	1.199814e-02	1.324665e-02	7.252759e-03	6.971455e-03	5.545252e-03	6.100088e-03	5.251516e-03	4.225095e-03	3.649174e-03	3.017510e-03	2.594571e-03	2.149614e-03	1.909444e-03	1.851215e-03	1.710200e-03	1.549500e-03	1.383464e-03	1.225613e-03	1.112936e-03	9.854427e-04	9.123453e-04	8.406983e-04	7.574471e-04	7.173497e-04	6.433715e-04	5.429726e-04	4.692535e-04	4.333523e-04	3.960369e-04	3.551313e-04	2.934518e-04	2.609905e-04	2.586904e-04	2.413200e-04	2.327410e-04	2.232244e-04	2.122105e-04	1.801948e-04	1.446304e-04	1.177693e-04	8.755634e-05	5.957623e-05	3.658032e-05	2.342227e-05	1.653681e-05	1.181112e-05	4.707455e-06	3.614775e-06	5.211107e-06	5.471170e-06	3.807647e-06	1.988344e-06	8.648397e-07
3.704865e-02	1.714552e-02	1.399679e-02	1.176398e-02	9.687096e-03	8.173859e-03	7.206134e-03	6.520230e-03	6.000622e-03	5.519867e-03	5.055432e-03	4.669999e-03	4.346216e-03	4.055380e-03	3.885458e-03	3.688390e-03	3.496399e-03	3.336580e-03	3.108843e-03	2.967725e-03	2.843289e-03	2.678547e-03	2.575973e-03	2.456147e-03	2.306118e-03	2.181474e-03	2.089364e-03	2.035331e-03	2.006165e-03	1.958400e-03	1.873336e-03	1.820391e-03	1.780345e-03	1.708698e-03	1.658602e-03	1.621976e-03	1.550484e-03	1.472310e-03	1.413096e-03	1.385018e-03	1.364089e-03	1.344817e-03	1.329482e-03	1.312957e-03	1.303787e-03	1.295135e-03	1.287727e-03	1.282858e-03	1.276330e-03	1.269336e-03	1.264881e-03	1.258561e-03	1.250168e-03	1.244107e-03	1.239704e-03	1.234212e-03	1.228565e-03	1.217842e-03	1.202611e-03	1.192820e-03	1.186241e-03	1.177796e-03	1.170647e-03	1.166917e-03	1.161167e-03	1.153966e-03	1.149510e-03	1.146920e-03	1.146195e-03	1.147697e-03	1.150961e-03	1.153810e-03	1.165207e-03	1.190592e-03	1.209967e-03	1.226649e-03	1.244729e-03	1.328395e-03	1.442418e-03	1.645858e-03	1.947418e-03	3.064809e-03	4.765011e-03	1.364296e-02	8.976843e-01	5.983008e-03	2.148992e-03	1.255815e-03	2.177744e-03	8.344299e-04	8.660312e-04	3.078589e-03	5.920324e-01	2.792364e-03	1.069471e-03	9.921256e-04	2.205823e-03	5.298658e-01	1.913019e-02	1.264933e-03	4.246128e-04	3.567839e-04	2.506035e-04	1.093820e-01	8.916749e-04	1.468735e-02	4.578045e-02	5.129047e-03	1.778273e-02	2.028907e-02	7.583795e-03	7.142413e-03	8.883076e-03	6.985961e-03	6.946071e-03	8.178004e-03	6.268974e-03	4.681915e-03	3.028597e-03	4.272496e-03	3.041652e-03	3.371134e-03	2.767704e-03	2.287624e-03	2.054603e-03	2.128995e-03	1.778014e-03	1.715381e-03	1.597213e-03	1.412527e-03	1.296793e-03	1.194840e-03	1.151790e-03	1.069989e-03	9.829042e-04	8.557737e-04	6.878205e-04	5.756618e-04	4.702741e-04	4.118842e-04	3.592965e-04	3.134953e-04	2.975496e-04	2.926644e-04	2.778946e-04	2.707921e-04	2.742786e-04	2.792778e-04	2.870849e-04	3.042584e-04	3.102627e-04	3.196757e-04	3.036057e-04	2.627053e-04	2.251308e-04	1.835259e-04	1.398954e-04	1.065327e-04	8.431850e-05	5.740559e-05	3.139098e-05	1.455629e-05	5.991815e-06	3.943584e-06	3.406931e-06	2.964721e-06	2.972595e-06	3.297829e-06	2.870797e-06	2.303217e-06	1.735689e-06	1.249080e-06
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.233280e-13	5.613118e-09	1.413148e-06	3.939957e-06	8.377455e-06	8.298710e-05	2.925349e-04	8.285241e-04	1.471636e-03	1.941045e-03	2.610786e-03	3.272289e-03	3.677304e-03	3.926644e-03	3.644770e-03	2.674248e-03	1.599181e-03
